cadence,eyeMoveBigHorizontal,focus,numBlinks,sleepy
0,2.105263,1,12.63158,1
0,7,3,11,1
0,0,2,6,1
0,0,2,6,1
0,1,2,5,1
0,0,2,4,1
0,17.28814,1,13.22034,1
100,0,0,8.571429,0
0,7.5,0,25,0
0,14.21053,0,36.31579,0
0,1.034483,3,14.48276,1
0,5.454545,2,20.72727,2
0,0,2,28.96552,2
0,3.050847,2,18.30508,1
0,7.241379,1,19.65517,1
0,22.35294,2,27.05882,2
0,8.75,1,42.5,1
0,23.63636,1,29.09091,1
0,6.31579,0,33.15789,0
105,15,0,30,0
0,27.27273,0,21.81818,0
0,4.615385,0,13.84615,0
0,15,0,10,0
0,0,1,25.86207,2
0,9.230769,2,34.61538,1
0,15,2,40.71428,1
118,4.285715,0,27.85714,0
112,12,0,48,0
112,21.81818,0,40.90909,0
117,0,0,0,0
113,30,0,37.5,0
115,73.33334,0,40,0
110,21.42857,0,38.57143,0
0,0,1,11.48936,1
0,20.68966,1,10.34483,1
0,2.142857,0,21.42857,0
101,0,0,15,0
115,53.33333,0,20,0
115,60,0,30,0
114,60,0,0,0
116,60,0,0,0
115,0,0,0,0
117,10.90909,0,60,0
115,2.142857,0,81.42857,0
109,2.727273,0,49.09091,0
113,1.463415,0,70.2439,0
103,0,0,0,0
109,0,0,0,0
107,60,0,180,0
101,0,0,60,0
99,0,0,40,0
88,0,0,24,0
92,0,0,120,0
96,8.571429,0,51.42857,0
105,0,0,60,0
104,0,0,0,0
89,0,0,36.92308,0
96,0,0,43.63636,0
105,0,0,120,0
110,0,0,60,0
113,0,0,104,0
112,3.529412,0,88.23529,0
113,0,0,80,0
114,2.5,0,100,0
116,0,0,137.1429,0
118,0,0,0,0
120,0,0,0,0
117,0,0,25,0
116,0,0,8.372093,0
118,0,0,111.4286,0
118,0,0,105,0
115,0,0,60,0
114,0,0,0,0
113,0,0,0,0
115,0,0,0,0
112,0,0,60,0
112,0,0,0,0
112,0,0,0,0
109,0,0,60,0
115,0,0,0,0
113,0,0,120,0
110,4.285715,0,34.28572,0
0,1.276596,1,29.3617,1
0,4.210526,2,44.21053,2
0,1.132076,2,32.83019,2
0,0,1,17,2
0,0,2,21,1
0,0,1,26,2
0,1.016949,1,24.40678,3
0,1,2,21,3
0,1,1,19,3
0,2,1,21,3
0,0,2,18.62069,3
0,4,1,15,3
0,0,1,22,3
0,0,2,3,2
0,1,2,2,1
0,2,2,2,1
0,0,2,1,1
0,3,2,4,1
0,0,2,3.103448,3
0,2.142857,2,3.214286,1
0,0,2,0,2
0,1,2,1,1
0,0,3,8,3
0,0,2,12,1
0,1,2,7,1
0,0,2,8,1
0,0,2,7,1
0,2,3,9,1
0,7,2,4,1
0,1,2,10,1
0,0,1,10.16949,1
0,0,2,16,1
0,0,2,6,1
0,1,3,11,1
0,0,2,15,1
0,1,2,23,1
0,2.105263,2,17.89474,2
0,1,2,17,1
0,3,2,6,1
0,2.307692,2,16.15385,1
0,9.545454,1,16.36364,1
106,4.615385,0,30,0
104,0,0,38.57143,0
107,0,0,0,0
107,0,0,17.14286,0
98,4.615385,0,40,0
119,0,0,33,0
108,0,0,42.85714,0
0,4.285715,1,32.85714,2
0,3.333333,2,37.77778,2
0,1.034483,2,48.62069,1
0,2.068965,2,34.13793,2
0,0,2,38.64407,2
0,1.016949,2,31.52542,2
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,0
0,0,2,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,7,0
0,0,1,20,1
0,0,3,6,2
0,0,2,15,3
0,0,1,12,3
0,0,1,11,3
0,0,1,12,3
0,0,1,19,3
0,0,1,12,2
0,0,2,16,3
0,0,2,15,3
0,0,2,15,3
0,0,1,15,3
0,0,2,15,3
0,0,1,17,3
0,0,2,11,3
0,0,2,11,3
0,0,1,16,3
0,0,1,11,2
0,0,2,16,2
0,0,2,19,3
0,0,1,14,2
0,0,1,13,2
0,0,2,16,1
0,0,2,12,1
0,0,2,9,1
0,0,2,13,1
0,0,2,12,1
0,0,3,11,2
0,0,2,11,2
0,0,2,8,2
0,0,3,8,1
0,0,2,16,1
0,0,1,12,1
0,0,2,14,1
0,0,2,15,1
0,0,2,7,2
0,0,2,21,2
0,0,1,11,2
0,0,1,13,1
0,0,1,21,1
0,0,2,12,1
0,0,1,13,1
0,0,1,13,1
0,0,1,18,2
0,0,3,16,2
0,0,1,22,2
0,0,1,17,1
0,0,2,17,1
0,0,1,19,1
0,0,2,25,1
0,0,1,11,2
0,0,1,20,2
0,0,2,8,1
0,0,1,12,1
0,0,3,11,1
0,0,2,11,1
0,0,1,12,1
0,0,2,16,1
0,0,1,18,1
0,0,1,17,1
0,0,2,15,1
0,0,2,17,1
0,0,2,9,1
0,0,3,6,1
0,3,2,17,1
0,0,2,19,1
0,0,2,11,1
0,0,2,13,2
0,0,2,17,1
0,0,2,8,1
0,0,2,16,1
0,1,2,18,2
0,0,2,13,1
0,0,2,10,1
0,0,2,20,1
0,0,2,18,1
0,0,2,7,1
0,0,3,10,1
0,0,1,16,1
0,0,1,13,2
0,0,1,16,1
0,0,2,18,3
0,0,2,13,3
0,0,1,13,2
0,0,2,15,1
0,0,3,12,1
0,0,1,12,1
0,0,1,14,2
0,0,1,12,1
0,0,2,8,2
0,0,2,15,2
0,0,1,14,1
0,0,3,12,2
0,0,2,7,2
0,0,2,8,1
0,0,2,12,1
0,0,2,12,2
0,0,1,13,2
0,0,2,10,1
0,0,2,15,2
0,0,2,8,2
0,0,2,10,2
0,0,2,16,1
0,0,3,10,2
0,0,1,18,1
0,0,1,12,1
0,0,1,14,1
0,0,2,14,1
0,0,3,10,1
0,0,2,11,1
0,2.222222,2,8.888889,1
0,0,2,8,1
0,0,3,13,3
0,0,2,14,3
0,0,3,13,2
0,0,1,14,1
0,0,1,11,2
0,0,1,21,2
0,0,3,7,2
0,0,2,12,1
0,0,2,10,1
0,0,2,10,1
0,0,1,14,1
0,0,2,13,2
0,0,1,17,2
0,0,1,14,1
0,0,1,13,2
0,0,1,11,2
0,0,2,7,2
0,0,2,12,1
0,0,1,14,1
0,0,2,13,1
0,0,1,16,2
0,0,2,17,1
0,0,3,8,1
0,0,2,10,1
0,0,2,8,1
0,0,2,13,1
0,0,1,14,2
0,0,2,18,1
0,0,3,10,1
0,0,2,12,1
0,0,3,10,1
0,0,2,16,2
0,0,3,10,2
0,0,1,15,1
0,0,1,19,1
0,7.241379,1,20.68966,2
0,0,1,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,0
0,2.105263,2,5.263158,0
0,7.924529,2,14.71698,0
0,0,2,0,1
0,0,0,0,0
0,5.263158,2,1.052632,2
0,3.529412,3,9.411765,2
0,3.829787,1,20.42553,1
107,12.41379,0,28.96552,0
100,7.5,0,27.5,0
98,3.75,0,37.5,0
107,0,0,38.57143,0
96,1.666667,0,23.33333,0
104,11.48936,0,51.06383,0
99,6,0,75,0
99,3.75,0,22.5,0
99,0,0,60,0
101,60,0,0,0
102,15,0,60,0
104,0,0,45,0
104,2.307692,0,90,0
99,7.5,0,41.25,0
0,4,1,29.33333,2
104,8.780487,0,43.90244,0
107,0,0,88.57143,0
107,0,0,60,0
102,0,0,37.24138,0
103,1.428571,0,32.85714,0
104,0,0,60,0
98,0,0,0,0
98,0,0,0,0
99,30,0,15,0
99,4.8,0,84,0
100,0,0,90,0
106,12,0,84,0
103,2.222222,0,57.77778,0
107,0,0,22.5,0
104,0,0,80,0
105,0,0,91.57895,0
104,6,0,84,0
102,4.615385,0,73.84615,0
98,12.85714,0,60,0
96,4.285715,0,55.71428,0
92,5.454545,0,49.09091,0
105,9.230769,0,60,0
108,21.42857,0,55.71428,0
107,5,0,60,0
102,11.16279,0,51.62791,0
0,1.052632,2,29.47368,1
0,0,2,34.44445,2
0,2.44898,1,29.38776,1
0,0,1,29.33333,2
98,2.553191,0,31.91489,0
102,10.21277,0,53.61702,0
106,4,0,50,0
102,0,0,55.5,0
101,15.55556,0,48.88889,0
122,4.5,0,42,0
116,6.923077,0,34.61538,0
113,15.42857,0,58.28571,0
0,10,2,19,2
0,4,1,20,2
0,6,1,17,3
0,4.285715,2,35.35714,1
0,5.454545,1,32.72727,1
0,0,2,26.31579,1
0,2.142857,2,42.85714,1
0,4.137931,1,32.06897,1
0,6.25,1,22.5,2
0,6.206897,1,16.55172,2
0,5.217391,1,31.30435,2
0,10.71429,2,36.42857,1
0,9.473684,2,30.52632,2
0,5.172414,1,42.41379,2
0,5,2,37,1
0,2.033898,2,28.47458,2
0,7.118644,2,44.74576,2
0,4,2,19,1
0,9,3,11,2
0,11,3,13,2
0,0,3,10,1
0,0,1,12.45283,1
0,0,1,15,1
0,2.4,2,14.4,2
0,0,3,10.38462,1
0,0,3,10.90909,2
0,1.071429,2,28.92857,2
0,0,1,26.31579,2
0,2.553191,1,39.57447,2
0,12.45283,2,31.69811,2
0,4.705883,2,44.70588,2
0,5.084746,2,43.72882,2
0,0,2,28.92857,1
0,0,2,21.11111,1
0,4.615385,2,43.07692,1
0,3,1,21,2
0,0,1,30.52632,2
0,5.454545,2,41.45454,3
120,0,0,29.30233,0
122,0,0,35,0
112,0,0,24,0
120,22.5,0,45,0
114,0,0,60,0
0,1.071429,3,15,3
0,1.463415,2,1.463415,1
0,0,2,4,2
0,1,2,1,2
0,1,2,5,1
0,1.2,2,22.8,1
0,0,2,3.050847,1
0,1.111111,2,7.777778,1
0,0,3,12.41379,1
0,0,1,13.33333,2
0,0,2,29.41176,2
0,1.090909,2,9.818181,1
0,1.276596,2,11.48936,1
0,0,2,7.241379,1
0,3.103448,2,8.275862,1
0,0,2,5.172414,1
0,2.068965,2,12.41379,1
0,2.181818,1,13.09091,2
0,0,2,16.55172,2
0,1.052632,2,20,2
0,1.090909,2,20.72727,1
0,1.071429,3,8.571429,2
0,0,2,20,2
0,0,3,8,3
0,0,1,20.42553,3
0,3.396226,2,15.84906,2
0,5.555555,1,22.22222,1
0,4.186047,1,16.74419,1
0,0,2,3,1
0,0,2,9.152542,3
0,1,2,5,1
0,2.222222,2,1.111111,1
0,0,2,2,1
0,1,2,2,1
0,0,2,4,1
0,5.660378,1,13.58491,1
0,3.157895,2,7.368421,1
0,0,1,14.23729,1
0,0,1,16.55172,3
0,1.071429,1,23.57143,3
0,0,1,12.20339,2
0,1.071429,1,15,2
0,1.153846,1,15,1
0,0,1,12.2449,1
0,5.357143,2,15,1
0,6.428572,1,19.28571,2
0,0,1,27,1
0,0,1,26,1
0,0,1,16.84211,1
0,2,2,28,1
0,0,2,33.10345,1
0,5.555555,2,28.88889,1
0,0,2,15.51724,1
0,3.461539,2,17.30769,2
0,2.033898,2,23.38983,2
0,0,1,12.2449,1
0,2.5,2,11.25,1
0,3.396226,2,13.58491,2
0,1.034483,2,6.206897,1
0,0,2,6.101695,1
0,0,2,2.068965,1
0,0,2,12.22222,1
0,1.090909,2,20.72727,3
0,0,1,14.18182,3
0,3.396226,2,13.58491,1
0,2.222222,2,14.44444,3
0,0,1,15,1
0,2.307692,2,26.53846,2
0,0,1,15,1
0,11.05263,1,15.78947,3
0,0,2,18.46154,2
0,1.176471,1,9.411765,1
0,1.090909,1,17.45454,1
0,4.186047,1,20.93023,1
0,0,2,29.47368,2
0,0,1,13.75,2
0,1.621622,1,21.08108,2
0,1.304348,2,9.130434,1
0,0,2,9.411765,1
0,3.396226,2,15.84906,1
0,2.553191,1,21.70213,1
0,2,2,1,1
0,0,2,11.66667,1
107,1.5,0,16.5,0
108,0,0,0,0
115,0,0,30,0
108,0,0,7.5,0
113,0,0,0,0
109,8.181818,0,35.45454,0
0,1.132076,2,15.84906,1
0,7.346939,2,14.69388,2
0,1,2,22,2
0,0,2,39.27272,1
0,0,2,4,2
0,0,2,6,2
0,0,2,11,3
0,1,2,6,1
0,4,2,34,1
0,0,3,12,1
0,0,3,0,2
0,0,0,0,0
0,1.052632,2,6.31579,1
0,0,2,2,2
0,0,2,1,3
0,0,2,4,3
0,0,3,7,3
0,0,2,4,3
0,0,2,0,1
0,0,2,1,1
0,0,2,3,1
0,1.016949,2,2.033898,1
0,0,2,14.73684,2
0,0,2,14.11765,1
0,0,2,21.17647,1
0,0,2,1.034483,1
0,0,2,3,2
0,1.034483,2,4.137931,1
0,2,2,2,1
0,0,2,1,1
0,0,2,1,1
0,1,2,0,1
0,1,2,2,1
0,2,2,0,1
0,2,2,1,1
0,1,2,6,1
0,1,2,7,1
0,7.118644,2,7.118644,1
0,1,3,6,1
0,0,2,11.18644,1
0,0,2,18.30508,2
0,3.272727,2,16.36364,2
0,0,2,15.78947,2
0,0,2,20,3
0,1,2,12,2
0,0,1,14.48276,3
0,1.071429,2,21.42857,2
0,0,2,22.75862,2
0,0,2,12.63158,2
0,0,2,3,2
0,1.016949,2,30.50848,3
0,1,1,13,3
0,0,2,13,3
0,0,1,12,3
0,0,2,10.16949,3
0,0,2,7,1
0,0,3,9.152542,1
0,0,3,9,1
0,4.8,2,26.4,3
0,0,2,3,3
0,0,2,2,3
0,0,0,0,0
0,1.090909,2,6.545455,3
0,0,3,5,1
0,0,3,0,1
0,0,2,5,1
0,0,2,1,1
0,1,2,0,1
0,0,0,0,0
0,0,2,2,1
0,0,2,3,1
0,0,2,2,1
0,6.857143,2,27.42857,1
0,10.58824,2,18.82353,1
0,5.263158,1,18.94737,1
0,0,1,14.73684,1
0,4.615385,2,23.07692,2
0,0,1,19.28571,2
0,0,2,18.88889,1
0,0,2,14,2
0,0,1,23,2
0,0,1,10.16949,1
0,1.153846,2,21.92308,1
0,0,2,14.73684,2
0,0,2,24.40678,2
0,2.4,2,31.2,1
0,0,1,32.06897,2
0,3.396226,2,32.83019,3
0,1.2,2,19.2,3
0,0,2,22.10526,2
0,0,2,15.78947,2
0,3.529412,1,18.82353,2
0,3,1,31.5,2
0,2.307692,2,31.15385,2
112,0,0,45,0
114,16.36364,0,16.36364,0
107,68,0,228,0
0,4.137931,2,24.82759,3
0,4,2,29,2
0,2.181818,2,42.54545,2
107,0,0,9.230769,0
115,60,0,0,0
103,0,0,0,0
109,0,0,52,0
0,0,2,40.38462,2
0,4.210526,2,42.10526,2
0,0,2,13,2
0,1,2,19,2
0,3,2,18,1
0,1.052632,2,26.31579,1
0,3.157895,2,32.63158,1
0,12.20339,1,18.30508,1
0,6,2,26,1
0,2,2,15,2
0,5,2,18,2
0,2,2,18,2
0,4.210526,2,28.42105,1
0,2.068965,2,31.03448,1
0,0,2,19.28571,2
0,0,2,23.77358,2
0,0,1,13,2
0,0,1,14,1
0,0,1,14,1
0,0,2,24,2
0,0,1,13,2
0,1,2,13,2
0,0,1,11,1
0,0,2,15.25424,1
0,1.052632,2,21.05263,1
0,1,2,23,2
0,3,1,18,2
0,0,2,20,2
0,3.529412,2,24.70588,2
0,0,2,24.44444,2
0,0,2,19,2
0,1.333333,2,14.66667,1
0,4,2,19,1
0,5,1,19,1
0,1.132076,1,16.98113,1
0,2,1,13,1
0,0,2,18.21429,1
0,4,1,29,2
0,1.016949,1,21.35593,1
0,0,2,19.28571,2
0,0,1,21,1
0,0,2,26,1
0,0,2,16,2
0,3,1,14,1
0,0,2,21,2
0,0,2,47,1
0,2.5,2,5,1
0,0,2,18.46154,1
0,0,1,23,1
0,0,2,20,1
0,0,2,20,1
0,2,2,30,2
0,1,2,26,1
0,0,2,19,1
0,0,2,20,1
0,5,2,20,1
0,0,2,12,2
0,0,2,12,2
0,1,2,25,2
0,0,2,19,2
0,11.73913,1,33.91304,1
0,0,2,2,1
0,1,3,9,1
0,0,3,0,1
0,0,2,18,2
0,0,2,25,3
0,0,2,25,3
0,7.241379,2,32.06897,3
0,0,2,25,2
0,5.217391,1,33.91304,2
0,8,1,17.33333,3
0,0,1,30.6383,2
0,0,2,34,2
0,11.73913,1,39.13044,2
0,5,1,48.75,2
99,0,0,60,0
92,12.63158,0,37.89474,0
0,10.5,1,43.5,1
105,7.058824,0,52.94118,0
110,0,0,96,0
105,0,0,60,0
97,0,0,30.85715,0
101,1.621622,0,42.16216,0
101,13.33333,0,33.33334,0
109,0,0,30,0
100,0,0,80,0
104,20,0,40,0
106,0,0,44.11765,0
0,1.875,0,48.75,0
0,1.111111,2,37.77778,1
0,0,1,50.23256,2
0,4.210526,2,35.78947,2
98,1.818182,0,25.45455,0
99,0,0,60,0
107,0,0,0,0
112,0,0,0,0
111,0,0,60,0
113,5.806451,0,90.96774,0
116,0,0,107.3684,0
112,3.75,0,95.625,0
115,3.333333,0,120,0
109,0,0,122.6087,0
111,6,0,114,0
111,0,0,0,0
112,0,0,0,0
109,2.142857,0,70.71429,0
111,0,0,90,0
110,0,0,80,0
110,0,0,110,0
107,0,0,0,0
109,0,0,0,0
107,0,0,120,0
102,0,0,0,0
104,0,0,60,0
105,0,0,34.28572,0
100,0,0,41.63266,0
94,1.578947,0,30,0
0,2.727273,1,60,1
0,1.153846,2,32.30769,1
0,1,2,24,1
0,0,2,31.11111,1
107,1.875,0,41.25,0
120,6.666667,0,20,0
121,2.352941,0,65.88235,0
116,0,0,40,0
119,0,0,77.64706,0
117,0,0,0,0
116,0,0,43.63636,0
117,0,0,77.14285,0
120,0,0,102.8571,0
116,4.285715,0,77.14285,0
119,60,0,60,0
130,0,0,0,0
150,60,0,0,0
128,10.58824,0,67.05882,0
192,33,0,30,0
0,7.741935,0,48.3871,0
111,14.4,0,67.2,0
114,0,0,0,0
111,15,0,22.5,0
111,8.571429,0,25.71429,0
117,3,0,51,0
0,1.176471,3,14.11765,1
0,4.444445,2,31.11111,1
0,0,1,14,1
117,2.727273,0,25.90909,0
0,2.033898,2,34.57627,1
0,0,2,18,2
0,0,2,22,2
0,0,1,23,2
0,0,1,26,1
0,0,1,18,1
0,0,1,22,1
0,0,2,28,2
0,0,1,13,2
0,0,3,16,2
0,0,3,10,2
0,0,1,15,2
0,0,1,17,2
0,0,1,17,1
139,10.38462,0,16.15385,0
0,0,2,10,1
0,0,2,7,1
0,0,2,4,1
0,0,2,8,1
0,0,2,5,1
0,0,2,3,1
0,0,2,7,1
